29;
321;Strong Arms Military M1 Leader;1;1;fight.rthr.attackallenemies;faction.corporation;0;30000;0;0;1;0;1;1;55;0;0;0;0;2700;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;4;14;4;14;1;0;0;0;0;0;0;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
322;Strong Arms Military M6/M7 Follower;3;0;wing.attacksame;faction.corporation;0;40004;0;0;1;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;80;1;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;4;14;1;0;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
323;(A) OTAS Hightech Trader (TM);10;2;trade.freetrader;faction.corporation;0;9203008;0;0;0;0;0;0;102;9;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;-1;-1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;60;40;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;80;40;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;50;45;30;30;0;0;0;0;0;1;1;0;0;1;0;0;0
324;OTAS Weapon Trader (TM);8;2;trade.docktrader;faction.corporation;0;9210021;0;0;0;0;0;0;102;1;15;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;-1;-1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;60;80;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;80;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;80;45;50;40;0;0;0;0;0;1;1;0;0;1;0;0;0
325;OTAS Military (HQ) Protect (M2);1;0;fight.rthr.attackallenemies;faction.corporation;0;9230000;0;0;0;0;1;1;56;0;0;0;0;2700;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;8;8;8;8;0;1;0;0;0;0;0;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
326;OTAS Military (HQ) Protect Follower (M6M);2;0;wing.attacksame;faction.corporation;0;9240004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;8;8;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
327;OTAS Military (HQ) Protect Follower (M4+);2;0;wing.attacksame;faction.corporation;0;9240004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;8;8;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
328;OTAS Military (HQ) Protect Follower (M7M);2;0;wing.attacksame;faction.corporation;0;9240004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;8;8;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
329;OTAS Military (HQ) Protect Follower (M4+);2;0;wing.attacksame;faction.corporation;0;9240004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;8;8;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
330;OTAS Military (non-HQ) Protect #2 (M2);1;0;fight.rthr.attackallenemies;faction.corporation;0;9230000;0;0;0;0;1;1;68;0;0;0;0;2700;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;7;7;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
331;OTAS Military (non-HQ) Protect #2 (M4+);4;0;wing.attacksame;faction.corporation;0;9230000;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;7;7;8;8;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
332;(A) JSDD Hightech Trader (M3,TS,TM);15;2;trade.freetrader;faction.jsdd;0;9310026;0;0;0;0;0;0;101;9;9;5;0;2700;-1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;18;9;0;1;0;0;0;0;0;60;40;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;40;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;50;40;30;20;0;0;0;0;0;1;1;0;0;1;0;0;0
333;JSDD Weapon Trader (M3,TS,TM);15;2;trade.docktrader;faction.jsdd;0;9310021;0;0;0;0;0;0;101;1;9;5;0;2700;-1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;18;9;0;1;0;0;0;0;0;60;80;30;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;80;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;80;40;50;30;0;0;0;0;0;1;1;0;0;1;0;0;0
334;JSDD Freight Transporter (Trader);15;2;trade.freetrader;faction.jsdd;0;9310003;0;0;0;0;0;0;0;2;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1;-1;18;9;0;1;0;0;0;0;0;60;80;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;40;30;20;0;0;0;0;0;1;1;0;0;1;0;0;0
335;JSDD Military (HQ) Protect;1;0;fight.rthr.attackallenemies;faction.jsdd;0;9330000;0;0;0;0;1;1;57;0;0;0;0;2700;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;18;9;18;9;0;1;0;0;0;0;0;80;80;80;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
336;JSDD Military (HQ) Protect Follower (M6/M7);2;0;wing.attacksame;faction.jsdd;0;9340004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;18;9;18;9;0;1;0;0;0;0;0;40;80;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
337;(PA-PI) Duke's Dangerous Goods Transporter (Trader) (i);20;2;trade.freetrader;faction.corporation;0;9610001;0;0;0;0;0;0;0;79;15;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;-1;-1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;10;18;0;1;0;0;0;0;0;80;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;70;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;40;30;20;0;0;0;0;0;1;0;0;0;1;0;0;0
338;Duke's Freight Transporter (Trader);15;2;trade.freetrader;faction.corporation;0;9610003;0;0;0;0;0;0;0;2;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1;-1;10;18;0;1;0;0;0;0;0;80;60;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;40;30;20;0;0;0;0;0;1;1;0;0;1;0;0;0
339;Duke's Military (HQ) Patrols (M6);4;0;patrol.short;faction.corporation;0;9630000;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;18;10;18;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
340;Duke's Military (HQ) Protect;1;0;fight.rthr.attackallenemies;faction.corporation;0;9630000;0;0;0;0;1;1;58;0;0;0;0;2700;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;18;10;18;0;1;0;0;0;0;0;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
341;Duke's Military (HQ) Protect Follower (M6);4;0;wing.attacksame;faction.corporation;0;9640004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;18;10;18;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
342;(B) Atreus Energy Trader;10;2;trade.freetrader;faction.corporation;0;9710022;0;0;0;0;0;0;0;3;9;10;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;-1;-1;20;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;19;4;0;1;0;0;0;0;0;60;90;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
343;Atreus Bio Transporter Trader;4;0;trade.freetrader;faction.corporation;0;9710024;0;0;0;0;0;0;0;5;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;-1;-1;20;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;19;4;0;1;0;0;0;0;0;60;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
344;Atreus Food Transporter Trader;6;0;trade.freetrader;faction.corporation;0;9710025;0;0;0;0;0;0;0;96;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;-1;-1;20;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;19;4;0;1;0;0;0;0;0;60;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
345;Atreus Freight Transporter Trader;4;0;trade.freetrader;faction.corporation;0;9710003;0;0;0;0;0;0;0;2;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;-1;-1;20;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;19;4;0;1;0;0;0;0;0;60;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;60;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
346;Atreus Military (HQ) Protect;1;0;fight.rthr.attackallenemies;faction.corporation;0;9730000;0;0;0;0;1;1;59;0;0;0;0;2700;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;60;0;0;0;0;0;0;0;1;1;0;0;0;0;19;4;19;4;0;1;0;0;0;0;0;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
347;Atreus Military (HQ) Protect Follower (M7);3;0;wing.attacksame;faction.corporation;0;9740004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;60;0;0;0;0;0;0;0;1;1;0;0;0;0;19;4;10;4;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
348;(A) OTAS Freight Transporter (TS);6;2;trade.freetrader;faction.corporation;0;9210003;0;0;0;0;0;0;0;2;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;10;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;60;40;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;45;30;30;0;0;0;0;0;1;1;0;0;1;0;0;0
349;OTAS Energy Trader (TS_1);6;2;trade.freetrader;faction.corporation;0;9210022;0;0;0;0;0;0;0;3;9;10;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;10;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;60;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
350;OTAS Bio Transporter Trader (TS_1);6;2;trade.freetrader;faction.corporation;0;9210024;0;0;0;0;0;0;0;5;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;10;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;80;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
351;OTAS Food Transporter Trader (TS_1);6;2;trade.freetrader;faction.corporation;0;9210025;0;0;0;0;0;0;0;6;9;5;0;2700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;10;0;0;1;0;0;0;0;1;1;0;0;0;0;-1;-1;8;8;0;1;0;0;0;0;0;80;80;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;40;10;0;0;0;0;0;1;1;0;0;1;0;0;0
352;(T) PTNI (HQ) Protect M7;1;0;fight.rthr.attackallenemies;faction.corporation;0;70003;0;0;0;0;1;1;89;0;0;0;0;2700;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;6;12;6;0;1;0;0;0;0;0;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;80;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
353;PTNI (HQ) Protect Follower (M6/M8);2;0;wing.attacksame;faction.corporation;0;70004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;6;12;6;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
354;TerraCorp TM Escort;3;0;wing.protect;faction.corporation;0;9140004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;1;5;0;1;0;0;0;0;0;40;80;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90;90;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;5;50;80;70;0;0;0;0;0;1;0;0;1;0;0;0;0
355;PTNI TM Escort;3;0;wing.protect;faction.corporation;0;70004;0;0;0;0;1;1;0;0;0;0;0;2700;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;12;6;0;1;0;0;0;0;0;60;80;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;90;80;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;80;40;50;30;0;0;0;0;0;1;0;0;1;0;0;0;0
